TIME,LATITUDE,LONGITUDE,MODALITY,SNR,CFO,BLER,INDEX,SEGMENTS,MISS
15:28:55,45.0517135,7.655053333,4,0,,,,173148.ts ,
15:28:57,45.05171,7.655051,4,0,,,1,,
15:28:58,45.051709,7.655050167,4,0,,,,173149.ts ,
15:29:00,45.051708667,7.655049167,4,0,,,1,,
15:29:01,45.051708667,7.6550485,4,0,,,,173150.ts ,
15:29:03,45.051707,7.655046667,4,0,,,,,
15:29:04,45.0517035,7.655042833,4,0,,,,173151.ts ,
15:29:06,45.0516875,7.655020333,4,0,,,1,,
15:29:07,45.0516795,7.655007167,4,0,,,,173152.ts ,
15:29:09,45.051664333,7.654983833,4,0,,,1,,
15:29:10,45.0516575,7.654974,4,0,,,,173153.ts ,
15:29:11,45.051653,7.6549675,4,0,,,1,,
15:29:12,45.0516515,7.654965333,4,0,,,,,
15:29:15,45.051652167,7.654966833,8,0,,,,173154.ts ,
15:29:18,45.051648,7.654962167,8,0,,,1,173155.ts ,
15:29:21,45.051598,7.654912833,8,0,,,1,173156.ts ,
15:29:24,45.051476667,7.654933833,8,0,,,1,173157.ts ,
15:29:27,45.051372833,7.655118,8,0,,,1,173158.ts ,
15:29:30,45.051269667,7.655384333,8,0,,,,173159.ts ,
15:29:33,45.051201214,7.655713806,8,0,,,1,173160.ts ,
15:29:36,45.051132760,7.656043280,8,0,,,,173161.ts ,
15:29:39,45.051064307,7.656372753,8,0,,,1,173162.ts ,
15:29:42,45.050995853,7.656702227,8,0,,,,173163.ts ,
15:29:45,45.0509274,7.6570317,8,0,,,1,173164.ts ,
15:29:48,45.050875241,7.657283632,8,0,,,1,173165.ts ,
15:29:51,45.050823082,7.657535564,8,0,,,1,173166.ts ,
15:29:54,45.050770923,7.657787495,8,0,,,1,173167.ts ,
15:29:57,45.050718764,7.658039427,8,0,,,1,173168.ts ,
15:30:00,45.050666605,7.658291359,8,0,,,1,173169.ts ,
15:30:03,45.050614445,7.658543291,8,0,,,1,173170.ts ,
15:30:06,45.050562286,7.658795223,8,0,,,1,173171.ts ,
15:30:09,45.050519087,7.658993107,8,0,,,1,173172.ts ,
15:30:12,45.050480367,7.659163967,8,0,,,1,173173.ts ,
15:30:15,45.050441647,7.659334827,8,0,,,1,173174.ts ,
15:30:18,45.050402927,7.659505687,8,0,,,1,173175.ts ,
15:30:21,45.050364207,7.659676547,8,0,,,1,173176.ts ,
15:30:24,45.050338285,7.659736546,8,0,,,1,173177.ts ,
15:30:27,45.050318762,7.659741115,8,0,,,1,173178.ts ,
15:30:30,45.050299238,7.659745685,8,0,,,1,173179.ts ,
15:30:33,45.050279715,7.659750254,8,0,,,1,173180.ts ,
15:30:36,45.050315600,7.659687900,8,0,,,1,173181.ts ,
15:30:39,45.050345690,7.659656590,8,0,,,1,173182.ts ,
15:30:42,45.050317475,7.659707725,8,0,,,1,173183.ts ,
15:30:45,45.050289260,7.659758860,8,0,,,1,173184.ts ,
15:30:48,45.050261045,7.659809995,8,0,,,1,173185.ts ,
15:30:49,45.050251640,7.659827040,8,0,,,1,,
15:30:52,45.050223425,7.659878175,8,0,,,1,173186.ts 173187.ts ,10
15:30:55,45.050195210,7.659929310,8,0,,,1,173188.ts ,
15:30:58,45.050173340,7.660055970,8,0,,,1,173189.ts ,
15:31:01,45.050164160,7.660333680,8,0,,,1,173190.ts ,
15:31:04,45.050154980,7.660611390,8,0,,,1,173191.ts ,
15:31:07,45.0501458,7.6608891,8,0,,,1,173192.ts ,
15:31:10,45.050038175,7.660935825,8,0,,,1,173193.ts ,
15:31:13,45.050002300,7.660951400,8,0,,,1,173194.ts ,
15:31:16,45.050002300,7.660951400,8,0,,,1,173195.ts ,
15:31:19,45.050002300,7.660951400,8,0,,,1,173196.ts ,
15:31:22,45.050002300,7.660951400,8,0,,,1,173197.ts ,
15:31:25,45.050002300,7.660951400,8,0,,,1,173198.ts ,
15:31:28,45.050002300,7.660951400,8,0,,,1,173199.ts ,
15:31:30,45.050002300,7.660951400,8,0,,,1,,
15:31:33,45.050002300,7.660951400,8,0,,,1,173200.ts ,
15:31:36,45.050002300,7.660951400,8,0,,,1,173201.ts ,
15:31:39,45.0499235,7.6612217,8,0,,,1,173202.ts ,
15:31:42,45.049852260,7.661401400,8,0,,,1,173203.ts ,
15:31:45,45.049781020,7.661581100,8,0,,,1,173204.ts ,
15:31:48,45.049709780,7.661760800,8,0,,,1,173205.ts ,
15:31:51,45.049638540,7.661940500,8,0,,,1,173206.ts ,
15:31:54,45.0495673,7.6621202,8,0,,,1,173207.ts ,
15:31:57,45.049483000,7.662362043,8,0,,,1,173208.ts ,
15:32:00,45.049398700,7.662603886,8,0,,,1,173209.ts ,
15:32:03,45.049357450,7.662710625,8,0,,,1,173210.ts ,
15:32:06,45.049337725,7.662749813,8,0,,,1,173211.ts ,
15:32:09,45.0493180,7.6627890,8,0,,,1,173212.ts ,
15:32:12,45.049236940,7.662899180,8,0,,,1,173213.ts ,
15:32:15,45.049155880,7.663009360,8,0,,,,173214.ts ,
15:32:18,45.049074820,7.663119540,8,0,,,1,173215.ts ,
15:32:21,45.048993760,7.663229720,8,0,,,1,173216.ts ,
15:32:24,45.0489127,7.6633399,8,0,,,1,173217.ts ,
15:32:27,45.048730840,7.663541740,8,0,,,1,173218.ts ,
15:32:30,45.048597343,7.663694993,8,0,,,1,173219.ts ,
15:32:33,45.048560571,7.663751071,8,0,,,1,173220.ts ,
15:32:36,45.048523800,7.663807150,8,0,,,,173221.ts ,
15:32:39,45.048487029,7.663863229,8,0,,,1,173222.ts ,
15:32:42,45.048450257,7.663919307,8,0,,,1,173223.ts ,
15:32:45,45.048629369,7.664198354,8,0,,,1,173224.ts ,
15:32:48,45.048916423,7.664588885,8,0,,,,173225.ts ,
15:32:51,45.049203477,7.664979415,8,0,,,1,173226.ts ,
15:32:54,45.049490531,7.665369946,8,0,,,1,173227.ts ,
15:32:57,45.0495064,7.6653040,8,0,,,1,173228.ts ,
15:33:00,45.049504667,7.665319300,8,0,,,1,173229.ts ,
15:33:03,45.049502933,7.665334600,8,0,,,1,173230.ts ,
15:33:06,45.049501200,7.665349900,8,0,,,1,173231.ts ,
15:33:09,45.049499467,7.665365200,8,0,,,1,173232.ts ,
15:33:12,45.049497733,7.665380500,8,0,,,1,173233.ts ,
15:33:15,45.049496000,7.665395800,8,0,,,1,173234.ts ,
15:33:18,45.049494267,7.665411100,8,0,,,1,173235.ts ,
15:33:21,45.049492533,7.665426400,8,0,,,,173236.ts ,
15:33:24,45.0494908,7.6654417,8,0,,,,173237.ts ,
15:33:27,45.049643948,7.665419726,8,0,,,1,173238.ts ,
15:33:30,45.049769870,7.665576815,8,0,,,1,173239.ts ,
15:33:33,45.049895793,7.665733904,8,0,,,1,173240.ts ,
15:33:36,45.050021715,7.665890993,8,0,,,1,173241.ts ,
15:33:39,45.050147637,7.666048081,8,0,,,1,173242.ts ,
15:33:42,45.050273559,7.666205170,8,0,,,1,173243.ts ,
15:33:45,45.050399481,7.666362259,8,0,,,1,173244.ts ,
15:33:48,45.050525404,7.666519348,8,0,,,1,173245.ts ,
15:33:51,45.050651326,7.666676437,8,0,,,1,173246.ts ,
15:33:54,45.050847367,7.666803333,8,0,,,1,173247.ts ,
15:33:57,45.051098555,7.667040182,8,0,,,,173248.ts ,
15:33:58,45.051185632,7.667139973,8,0,,,1,,
15:34:01,45.051446864,7.667439345,8,0,,,1,173249.ts 173250.ts ,10
15:34:04,45.051708095,7.667738718,8,0,,,1,173251.ts ,
15:34:07,45.051969327,7.668038091,8,0,,,1,173252.ts ,
15:34:10,45.052230559,7.668337464,8,0,,,1,173253.ts ,
15:34:13,45.052491791,7.668636836,8,0,,,1,173254.ts ,
15:34:16,45.052753023,7.668936209,8,0,,,1,173255.ts ,
15:34:19,45.052935700,7.669030600,8,0,,,1,173256.ts ,
15:34:22,45.052991819,7.669039436,8,0,,,1,173257.ts ,
15:34:25,45.053004298,7.669056740,8,0,,,1,173258.ts ,
15:34:28,45.053016777,7.669074045,8,0,,,1,173259.ts ,
15:34:31,45.053029255,7.669091349,8,0,,,1,173260.ts ,
15:34:34,45.053041734,7.669108653,8,0,,,1,173261.ts ,
15:34:37,45.053054213,7.669125957,8,0,,,1,173262.ts ,
15:34:40,45.053066691,7.669143262,8,0,,,,173263.ts ,
15:34:43,45.053079170,7.669160566,8,0,,,1,173264.ts ,
15:34:46,45.053091649,7.669177870,8,0,,,1,173265.ts ,
15:34:49,45.053104128,7.669195174,8,0,,,1,173266.ts ,
15:34:52,45.053116606,7.669212479,8,0,,,,173267.ts ,
15:34:55,45.053129085,7.669229783,8,0,,,,173268.ts ,
15:34:58,45.053141564,7.669247087,8,0,,,1,173269.ts ,
15:35:01,45.053154043,7.669264391,8,0,,,1,173270.ts ,
15:35:04,45.053166521,7.669281696,8,0,,,1,173271.ts ,
15:35:07,45.0531790,7.6692990,8,0,,,1,173272.ts ,
15:35:10,45.053371300,7.669591667,8,0,,,1,173273.ts ,
15:35:13,45.053563600,7.669884333,8,0,,,1,173274.ts ,
15:35:16,45.0537559,7.6701770,8,0,,,1,173275.ts ,
15:35:19,45.054000000,7.670414880,8,0,,,1,173276.ts ,
15:35:22,45.054244100,7.670652760,8,0,,,1,173277.ts ,
15:35:25,45.054488200,7.670890640,8,0,,,1,173278.ts ,
15:35:28,45.054732300,7.671128520,8,0,,,,173279.ts ,
15:35:31,45.0549764,7.6713664,8,0,,,,173280.ts ,
15:35:34,45.055120625,7.671429100,8,0,,,1,173281.ts ,
15:35:37,45.055297809,7.671288436,8,0,,,1,173282.ts ,
15:35:39,45.055426918,7.671126873,8,0,,,,,
15:35:42,45.055620582,7.670884527,8,0,,,1,173283.ts ,
15:35:45,45.055814245,7.670642182,8,0,,,1,173284.ts ,
15:35:48,45.056007909,7.670399836,8,0,,,1,173285.ts ,
15:35:51,45.056201573,7.670157491,8,0,,,1,173286.ts ,
15:35:54,45.056395236,7.669915145,8,0,,,1,173287.ts ,
15:35:57,45.0565889,7.6696728,8,0,,,1,173288.ts ,
15:36:00,45.056766758,7.669534017,8,0,,,1,173289.ts ,
15:36:03,45.056786733,7.669498367,8,0,,,1,173290.ts ,
15:36:06,45.056806708,7.669462717,8,0,,,1,173291.ts ,
15:36:09,45.056826683,7.669427067,8,0,,,1,173292.ts ,
15:36:12,45.056840438,7.669409413,8,0,,,1,173293.ts ,
15:36:15,45.056841750,7.669427750,8,0,,,1,173294.ts ,
15:36:18,45.056843063,7.669446087,8,0,,,1,173295.ts ,
15:36:21,45.056844375,7.669464425,8,0,,,1,173296.ts ,
15:36:24,45.056845688,7.669482762,8,0,,,1,173297.ts ,
15:36:27,45.0568470,7.6695011,8,0,,,1,173298.ts ,
15:36:30,45.056857250,7.669473925,8,0,,,1,173299.ts ,
15:36:33,45.056867500,7.669446750,8,0,,,,173300.ts ,
15:36:36,45.056877750,7.669419575,8,0,,,1,173301.ts ,
15:36:39,45.0568880,7.6693924,8,0,,,1,173302.ts ,
15:36:42,45.057016419,7.669163331,8,0,,,1,173303.ts ,
15:36:45,45.057144837,7.668934263,8,0,,,,173304.ts ,
15:36:48,45.057273256,7.668705194,8,0,,,1,173305.ts ,
15:36:51,45.057401675,7.668476125,8,0,,,,173306.ts ,
15:36:54,45.057530094,7.668247056,8,0,,,1,173307.ts ,
15:36:57,45.057657733,7.667938733,8,0,,,1,173308.ts ,
15:37:00,45.057784983,7.667590783,8,0,,,1,173309.ts ,
15:37:03,45.057856755,7.667397664,8,0,,,1,173310.ts ,
15:37:06,45.057900786,7.667281959,8,0,,,,173311.ts ,
15:37:09,45.057944818,7.667166255,8,0,,,1,173312.ts ,
15:37:12,45.057988850,7.667050550,8,0,,,1,173313.ts ,
15:37:15,45.058032882,7.666934845,8,0,,,1,173314.ts ,
15:37:18,45.058076914,7.666819141,8,0,,,,173315.ts ,
15:37:21,45.058120945,7.666703436,8,0,,,1,173316.ts ,
15:37:24,45.058175833,7.666579133,8,0,,,1,173317.ts ,
15:37:27,45.058252433,7.666437633,8,0,,,1,173318.ts ,
15:37:30,45.058346941,7.666226123,8,0,,,1,173319.ts ,
15:37:33,45.058477264,7.665874591,8,0,,,1,173320.ts ,
15:37:36,45.058607586,7.665523059,8,0,,,1,173321.ts ,
15:37:39,45.058737909,7.665171527,8,0,,,,173322.ts ,
15:37:42,45.058868232,7.664819995,8,0,,,1,173323.ts ,
15:37:45,45.058998555,7.664468464,8,0,,,1,173324.ts ,
15:37:48,45.059128877,7.664116932,8,0,,,1,173325.ts ,
15:37:51,45.0592592,7.6637654,8,0,,,1,173326.ts ,
15:37:54,45.059417150,7.663349850,8,0,,,1,173327.ts ,
15:37:57,45.0595751,7.6629343,8,0,,,1,173328.ts ,
15:38:00,45.059619159,7.662820123,8,0,,,1,173329.ts ,
15:38:03,45.059663218,7.662705945,8,0,,,1,173330.ts ,
15:38:06,45.059707277,7.662591768,8,0,,,1,173331.ts ,
15:38:09,45.059751336,7.662477591,8,0,,,1,173332.ts ,
15:38:12,45.059795395,7.662363414,8,0,,,,173333.ts ,
15:38:15,45.059839455,7.662249236,8,0,,,,173334.ts ,
15:38:18,45.059883514,7.662135059,8,0,,,1,173335.ts ,
15:38:21,45.059897700,7.662044667,8,0,,,1,173336.ts ,
15:38:24,45.059896950,7.661966167,8,0,,,1,173337.ts ,
15:38:27,45.0598967,7.6619400,8,0,,,1,173338.ts ,
15:38:30,45.059894150,7.661959680,8,0,,,1,173339.ts ,
15:38:33,45.059891600,7.661979360,8,0,,,1,173340.ts ,
15:38:36,45.059889050,7.661999040,8,0,,,1,173341.ts ,
15:38:39,45.059886500,7.662018720,8,0,,,1,173342.ts ,
15:38:42,45.059883950,7.662038400,8,0,,,1,173343.ts ,
15:38:43,45.059883100,7.662044960,8,0,,,,,
15:38:45,45.059881400,7.662058080,8,0,,,1,,
15:38:46,45.059880550,7.662064640,8,0,,,1,,
15:38:48,45.059881825,7.662054800,8,0,,,,,10
15:38:50,45.059886075,7.662022000,8,0,,,1,,10
15:38:51,45.059888200,7.662005600,8,0,,,1,,10
15:38:53,45.059892450,7.661972800,8,0,,,1,,10
15:38:54,45.059894575,7.661956400,8,0,,,1,,10
15:38:56,45.059920225,7.661884300,8,0,,,1,,10
15:38:57,45.059943750,7.661828600,8,0,,,1,,10
15:38:59,45.059990800,7.661717200,8,0,,,,,10
15:39:00,45.060014325,7.661661500,8,0,,,1,,10
15:39:02,45.060061375,7.661550100,8,0,,,1,,10
15:39:03,45.060084900,7.661494400,8,0,,,1,,10
15:39:05,45.060131950,7.661383000,8,0,,,1,,10
15:39:06,45.060155475,7.661327300,8,0,,,1,,10
15:39:08,45.060202525,7.661215900,8,0,,,1,,10
15:39:09,45.060226050,7.661160200,8,0,,,1,173352.ts ,10
15:39:10,45.060249575,7.661104500,4,0,,,,,
15:39:12,45.060296625,7.660993100,4,0,,,,173352.ts 173351.ts ,10
15:39:13,45.060320150,7.660937400,8,0,,,1,173351.ts 173353.ts ,10
15:39:15,45.0603672,7.6608260,4,0,,,,,
15:39:17,45.0604416,7.6605505,8,0,,,1,173353.ts 173354.ts 173355.ts ,10
15:39:20,45.060510865,7.660382004,8,0,,,1,173356.ts ,
15:39:23,45.060580131,7.660213508,8,0,,,1,173357.ts ,
15:39:26,45.060649396,7.660045012,8,0,,,1,173358.ts ,
15:39:29,45.060718662,7.659876515,8,0,,,1,173359.ts ,
15:39:32,45.060787927,7.659708019,8,0,,,,173360.ts ,
15:39:35,45.060857192,7.659539523,8,0,,,1,173361.ts ,
15:39:38,45.060926458,7.659371027,8,0,,,1,173362.ts ,
15:39:41,45.060995723,7.659202531,8,0,,,1,173363.ts ,
15:39:44,45.061063300,7.659096500,8,0,,,1,173364.ts ,
15:39:47,45.061096100,7.659071818,8,0,,,1,173365.ts ,
15:39:48,45.061101800,7.659056327,8,0,,,,173366.ts ,
15:39:50,45.061113200,7.659025345,8,0,,,,,
15:39:53,45.061130300,7.658978873,8,0,,,1,173367.ts ,
15:39:56,45.061147400,7.658932400,8,0,,,1,173368.ts ,
15:39:59,45.061164500,7.658885927,8,0,,,1,173369.ts ,
15:40:02,45.061181600,7.658839455,8,0,,,1,173370.ts ,
15:40:05,45.061198700,7.658792982,8,0,,,,173371.ts ,
15:40:08,45.061224575,7.658682875,8,0,,,1,173372.ts ,
15:40:11,45.0612680,7.6584455,8,0,,,1,173373.ts ,
15:40:14,45.061415225,7.658144688,8,0,,,1,173374.ts ,
15:40:17,45.061562450,7.657843875,8,0,,,1,173375.ts ,
15:40:20,45.061709675,7.657543063,8,0,,,1,173376.ts ,
15:40:23,45.061856900,7.657242250,8,0,,,1,173377.ts ,
15:40:26,45.062004125,7.656941437,8,0,,,,173378.ts ,
15:40:29,45.062151350,7.656640625,8,0,,,1,173379.ts ,
15:40:32,45.062298575,7.656339812,8,0,,,1,173380.ts ,
15:40:35,45.0624458,7.6560390,8,0,,,1,173381.ts ,
15:40:38,45.062692175,7.656065850,8,0,,,,173382.ts ,
15:40:41,45.062939114,7.656014400,8,0,,,1,173383.ts ,
15:40:44,45.063186336,7.655923800,8,0,,,1,173384.ts ,
15:40:47,45.063433557,7.655833200,8,0,,,1,173385.ts ,
15:40:50,45.063680779,7.655742600,8,0,,,1,173386.ts ,
15:40:53,45.0639280,7.6556520,8,0,,,1,173387.ts ,
15:40:56,45.064135450,7.655874375,8,0,,,1,173388.ts ,
15:40:59,45.064301720,7.656024100,8,0,,,1,173389.ts ,
15:41:02,45.064447400,7.656137500,8,0,,,1,173390.ts ,
15:41:05,45.064593080,7.656250900,8,0,,,1,173391.ts ,
15:41:08,45.064745233,7.656364828,8,0,,,1,173392.ts ,
15:41:11,45.064910333,7.656479811,8,0,,,,173393.ts ,
15:41:14,45.065075433,7.656594794,8,0,,,,173394.ts ,
15:41:17,45.065240533,7.656709778,8,0,,,1,173395.ts ,
15:41:20,45.065405633,7.656824761,8,0,,,1,173396.ts ,
15:41:23,45.065570733,7.656939744,8,0,,,1,173397.ts ,
15:41:26,45.065756860,7.657068540,8,0,,,1,173398.ts ,
15:41:29,45.065985040,7.657224960,8,0,,,1,173399.ts ,
15:41:32,45.066213220,7.657381380,8,0,,,1,173400.ts ,
15:41:35,45.0664414,7.6575378,8,0,,,1,173401.ts ,
15:41:38,45.066658650,7.657718650,8,0,,,1,173402.ts ,
15:41:41,45.066875900,7.657899500,8,0,,,1,173403.ts ,
15:41:44,45.067093150,7.658080350,8,0,,,,173404.ts ,
15:41:47,45.0673104,7.6582612,8,0,,,1,173405.ts ,
15:41:50,45.067439681,7.658283887,8,0,,,1,173406.ts ,
15:41:53,45.067568962,7.658306575,8,0,,,1,173407.ts ,
15:41:56,45.067698244,7.658329263,8,0,,,1,173408.ts ,
15:41:59,45.067827525,7.658351950,8,0,,,1,173409.ts ,
15:42:02,45.067956806,7.658374637,8,0,,,1,173410.ts ,
15:42:05,45.068050783,7.658260367,8,0,,,1,173411.ts ,
15:42:08,45.068127108,7.658077617,8,0,,,1,173412.ts ,
15:42:11,45.068203433,7.657894867,8,0,,,1,173413.ts ,
15:42:14,45.068279758,7.657712117,8,0,,,1,173414.ts ,
15:42:17,45.068325400,7.657532600,8,0,,,,173415.ts ,
15:42:20,45.068355700,7.657354700,8,0,,,1,173416.ts ,
15:42:23,45.068386000,7.657176800,8,0,,,,173417.ts ,
15:42:26,45.068416300,7.656998900,8,0,,,1,173418.ts ,
15:42:29,45.068446600,7.656821000,8,0,,,,173419.ts ,
15:42:32,45.068429400,7.656676400,8,0,,,1,173420.ts ,
15:42:35,45.068317200,7.656598400,8,0,,,1,173421.ts ,
15:42:38,45.068210793,7.656526779,8,0,,,1,173422.ts ,
15:42:41,45.068115971,7.656467914,8,0,,,1,173423.ts ,
15:42:44,45.068021150,7.656409050,8,0,,,1,173424.ts ,
15:42:47,45.067926329,7.656350186,8,0,,,1,173425.ts ,
15:42:50,45.067831507,7.656291321,8,0,,,,173426.ts ,
15:42:53,45.067736550,7.656235025,8,0,,,1,173427.ts ,
15:42:56,45.067641525,7.656180013,8,0,,,1,173428.ts ,
15:42:59,45.0675465,7.6561250,8,0,,,,173429.ts ,
15:43:02,45.067518270,7.656107750,8,0,,,1,173430.ts ,
15:43:05,45.067490040,7.656090500,8,0,,,1,173431.ts ,
15:43:08,45.067461810,7.656073250,8,0,,,1,173432.ts ,